max(arraySize): 500
subSizeList: [1, 4, 16, 64, 256]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:48:00
# Fork: 1 of 2
# Warmup Iteration   1: 37.991 ns/op
# Warmup Iteration   2: 67.517 ns/op
# Warmup Iteration   3: 35.709 ns/op
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = _RANDOM, tSorter = DPQ_11)

# Run progress: 1.44% complete, ETA 01:11:26
# Fork: 1 of 2
# Warmup Iteration   1: 272.286 ns/op
# Warmup Iteration   2: 288.876 ns/op
# Warmup Iteration   3: 235.738 ns/op
Iteration   1: 236.045 ns/op
Iteration   2: 235.860 ns/op
Iteration   3: 236.150 ns/op
Iteration   4: 233.671 ns/op
Iteration   5: 233.654 ns/op
Iteration   6: 234.395 ns/op
Iteration   7: 233.264 ns/op
Iteration   8: 233.857 ns/op
Iteration   9: 233.552 ns/op
Iteration  10: 233.782 ns/op

# Run progress: 1.50% complete, ETA 01:11:24
# Fork: 2 of 2
# Warmup Iteration   1: 279.972 ns/op
# Warmup Iteration   2: 325.878 ns/op
# Warmup Iteration   3: 235.926 ns/op
Iteration   1: 235.924 ns/op
Iteration   2: 236.044 ns/op
Iteration   3: 236.337 ns/op
Iteration   4: 233.885 ns/op
Iteration   5: 234.061 ns/op
Iteration   6: 234.205 ns/op
Iteration   7: 233.879 ns/op
Iteration   8: 234.292 ns/op
Iteration   9: 234.187 ns/op
Iteration  10: 233.750 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  234.540 ±(99.9%) 0.918 ns/op [Average]
  (min, avg, max) = (233.264, 234.540, 236.337), stdev = 1.057
  CI (99.9%): [233.622, 235.458] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = _RANDOM, tSorter = DPQ_18_11_21)

# Run progress: 1.56% complete, ETA 01:11:21
# Fork: 1 of 2
# Warmup Iteration   1: 335.217 ns/op
# Warmup Iteration   2: 275.501 ns/op
# Warmup Iteration   3: 233.388 ns/op
Iteration   1: 233.777 ns/op
Iteration   2: 233.427 ns/op
Iteration   3: 233.678 ns/op
Iteration   4: 233.443 ns/op
Iteration   5: 233.903 ns/op
Iteration   6: 233.782 ns/op
Iteration   7: 233.479 ns/op
Iteration   8: 236.007 ns/op
Iteration   9: 234.007 ns/op
Iteration  10: 233.420 ns/op

# Run progress: 1.61% complete, ETA 01:11:17
# Fork: 2 of 2
# Warmup Iteration   1: 472.430 ns/op
# Warmup Iteration   2: 260.391 ns/op
# Warmup Iteration   3: 225.598 ns/op
Iteration   1: 225.477 ns/op
Iteration   2: 225.049 ns/op
Iteration   3: 225.138 ns/op
Iteration   4: 224.883 ns/op
Iteration   5: 225.467 ns/op
Iteration   6: 225.451 ns/op
Iteration   7: 225.278 ns/op
Iteration   8: 228.298 ns/op
Iteration   9: 224.892 ns/op
Iteration  10: 225.449 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  229.715 ±(99.9%) 3.797 ns/op [Average]
  (min, avg, max) = (224.883, 229.715, 236.007), stdev = 4.373
  CI (99.9%): [225.918, 233.512] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = _RANDOM, tSorter = DPQ_18_11I)

# Run progress: 1.67% complete, ETA 01:11:14
# Fork: 1 of 2
# Warmup Iteration   1: 398.615 ns/op
# Warmup Iteration   2: 261.364 ns/op
# Warmup Iteration   3: 226.989 ns/op
Iteration   1: 226.795 ns/op
Iteration   2: 226.650 ns/op
Iteration   3: 226.452 ns/op
Iteration   4: 226.687 ns/op
Iteration   5: 227.481 ns/op
Iteration   6: 227.205 ns/op
Iteration   7: 227.404 ns/op
Iteration   8: 229.742 ns/op
Iteration   9: 226.677 ns/op
Iteration  10: 226.915 ns/op

# Run progress: 1.72% complete, ETA 01:11:11
# Fork: 2 of 2
# Warmup Iteration   1: 408.757 ns/op
# Warmup Iteration   2: 260.451 ns/op
# Warmup Iteration   3: 227.452 ns/op
Iteration   1: 227.036 ns/op
Iteration   2: 227.300 ns/op
Iteration   3: 227.242 ns/op
Iteration   4: 227.480 ns/op
Iteration   5: 228.076 ns/op
Iteration   6: 227.464 ns/op
Iteration   7: 227.737 ns/op
Iteration   8: 229.919 ns/op
Iteration   9: 227.482 ns/op
Iteration  10: 227.370 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  227.456 ±(99.9%) 0.788 ns/op [Average]
  (min, avg, max) = (226.452, 227.456, 229.919), stdev = 0.908
  CI (99.9%): [226.667, 228.244] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = _RANDOM, tSorter = DPQ_18_11P)

# Run progress: 1.78% complete, ETA 01:11:08
# Fork: 1 of 2
# Warmup Iteration   1: 363.027 ns/op
# Warmup Iteration   2: 325.756 ns/op
# Warmup Iteration   3: 268.813 ns/op
Iteration   1: 268.342 ns/op
Iteration   2: 268.493 ns/op
Iteration   3: 268.433 ns/op
Iteration   4: 268.372 ns/op
Iteration   5: 268.609 ns/op
Iteration   6: 269.161 ns/op
Iteration   7: 268.410 ns/op
Iteration   8: 271.911 ns/op
Iteration   9: 268.543 ns/op
Iteration  10: 268.480 ns/op

# Run progress: 1.83% complete, ETA 01:11:05
# Fork: 2 of 2
# Warmup Iteration   1: 408.529 ns/op
# Warmup Iteration   2: 307.438 ns/op
# Warmup Iteration   3: 270.044 ns/op
Iteration   1: 270.140 ns/op
Iteration   2: 270.112 ns/op
Iteration   3: 270.290 ns/op
Iteration   4: 269.980 ns/op
Iteration   5: 271.285 ns/op
Iteration   6: 270.253 ns/op
Iteration   7: 270.597 ns/op
Iteration   8: 272.783 ns/op
Iteration   9: 269.941 ns/op
Iteration  10: 270.033 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  269.708 ±(99.9%) 1.120 ns/op [Average]
  (min, avg, max) = (268.342, 269.708, 272.783), stdev = 1.290
  CI (99.9%): [268.588, 270.829] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = _RANDOM, tSorter = RADIX)

# Run progress: 1.89% complete, ETA 01:11:03
# Fork: 1 of 2
# Warmup Iteration   1: 415.803 ns/op
# Warmup Iteration   2: 397.646 ns/op
# Warmup Iteration   3: 346.668 ns/op
Iteration   1: 346.238 ns/op
Iteration   2: 346.757 ns/op
Iteration   3: 346.255 ns/op
Iteration   4: 351.994 ns/op
Iteration   5: 350.572 ns/op
Iteration   6: 350.870 ns/op
Iteration   7: 350.428 ns/op
Iteration   8: 351.220 ns/op
Iteration   9: 350.887 ns/op
Iteration  10: 350.490 ns/op

# Run progress: 1.94% complete, ETA 01:11:00
# Fork: 2 of 2
# Warmup Iteration   1: 427.768 ns/op
# Warmup Iteration   2: 400.521 ns/op
# Warmup Iteration   3: 347.444 ns/op
Iteration   1: 346.116 ns/op
Iteration   2: 346.175 ns/op
Iteration   3: 346.259 ns/op
Iteration   4: 350.921 ns/op
Iteration   5: 350.315 ns/op
Iteration   6: 350.729 ns/op
Iteration   7: 350.264 ns/op
Iteration   8: 351.345 ns/op
Iteration   9: 351.028 ns/op
Iteration  10: 350.735 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  349.480 ±(99.9%) 1.887 ns/op [Average]
  (min, avg, max) = (346.116, 349.480, 351.994), stdev = 2.173
  CI (99.9%): [347.593, 351.367] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = BASELINE)

# Run progress: 2.00% complete, ETA 01:10:58
# Fork: 1 of 2
# Warmup Iteration   1: 38.532 ns/op
# Warmup Iteration   2: 66.000 ns/op
# Warmup Iteration   3: 35.649 ns/op
Iteration   1: 35.718 ns/op
Iteration   2: 35.724 ns/op
Iteration   3: 35.704 ns/op
Iteration   4: 35.685 ns/op
Iteration   5: 35.696 ns/op
Iteration   6: 36.162 ns/op
Iteration   7: 35.728 ns/op
Iteration   8: 34.541 ns/op
Iteration   9: 35.701 ns/op
Iteration  10: 35.680 ns/op

# Run progress: 2.06% complete, ETA 01:10:55
# Fork: 2 of 2
# Warmup Iteration   1: 56.037 ns/op
# Warmup Iteration   2: 68.250 ns/op
# Warmup Iteration   3: 49.962 ns/op
Iteration   1: 50.034 ns/op
Iteration   2: 50.025 ns/op
Iteration   3: 50.025 ns/op
Iteration   4: 50.021 ns/op
Iteration   5: 50.026 ns/op
Iteration   6: 50.025 ns/op
Iteration   7: 50.006 ns/op
Iteration   8: 34.567 ns/op
Iteration   9: 50.029 ns/op
Iteration  10: 50.117 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  42.061 ±(99.9%) 6.433 ns/op [Average]
  (min, avg, max) = (34.541, 42.061, 50.117), stdev = 7.409
  CI (99.9%): [35.627, 48.494] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = DPQ_11)

# Run progress: 2.11% complete, ETA 01:10:51
# Fork: 1 of 2
# Warmup Iteration   1: 283.367 ns/op
# Warmup Iteration   2: 286.865 ns/op
# Warmup Iteration   3: 238.184 ns/op
Iteration   1: 238.106 ns/op
Iteration   2: 238.131 ns/op
Iteration   3: 238.344 ns/op
Iteration   4: 235.103 ns/op
Iteration   5: 235.048 ns/op
Iteration   6: 235.221 ns/op
Iteration   7: 235.455 ns/op
Iteration   8: 236.559 ns/op
Iteration   9: 236.298 ns/op
Iteration  10: 235.431 ns/op

# Run progress: 2.17% complete, ETA 01:10:50
# Fork: 2 of 2
# Warmup Iteration   1: 280.442 ns/op
# Warmup Iteration   2: 279.843 ns/op
# Warmup Iteration   3: 241.397 ns/op
Iteration   1: 241.103 ns/op
Iteration   2: 241.511 ns/op
Iteration   3: 241.079 ns/op
Iteration   4: 238.920 ns/op
Iteration   5: 237.452 ns/op
Iteration   6: 237.314 ns/op
Iteration   7: 239.077 ns/op
Iteration   8: 239.441 ns/op
Iteration   9: 237.957 ns/op
Iteration  10: 238.273 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  237.791 ±(99.9%) 1.765 ns/op [Average]
  (min, avg, max) = (235.048, 237.791, 241.511), stdev = 2.033
  CI (99.9%): [236.026, 239.556] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = DPQ_18_11_21)

# Run progress: 2.22% complete, ETA 01:10:47
# Fork: 1 of 2
# Warmup Iteration   1: 1338.216 ns/op
# Warmup Iteration   2: 498.174 ns/op
# Warmup Iteration   3: 435.123 ns/op
Iteration   1: 435.143 ns/op
Iteration   2: 435.098 ns/op
Iteration   3: 435.235 ns/op
Iteration   4: 436.336 ns/op
Iteration   5: 435.035 ns/op
Iteration   6: 434.986 ns/op
Iteration   7: 435.754 ns/op
Iteration   8: 438.527 ns/op
Iteration   9: 435.162 ns/op
Iteration  10: 435.262 ns/op

# Run progress: 2.28% complete, ETA 01:10:45
# Fork: 2 of 2
# Warmup Iteration   1: 1498.551 ns/op
# Warmup Iteration   2: 550.647 ns/op
# Warmup Iteration   3: 437.989 ns/op
Iteration   1: 438.141 ns/op
Iteration   2: 437.932 ns/op
Iteration   3: 437.674 ns/op
Iteration   4: 438.030 ns/op
Iteration   5: 438.103 ns/op
Iteration   6: 438.075 ns/op
Iteration   7: 438.718 ns/op
Iteration   8: 440.875 ns/op
Iteration   9: 438.850 ns/op
Iteration  10: 437.963 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  437.045 ±(99.9%) 1.506 ns/op [Average]
  (min, avg, max) = (434.986, 437.045, 440.875), stdev = 1.735
  CI (99.9%): [435.539, 438.551] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = DPQ_18_11I)

# Run progress: 2.33% complete, ETA 01:10:45
# Fork: 1 of 2
# Warmup Iteration   1: 475.523 ns/op
# Warmup Iteration   2: 526.325 ns/op
# Warmup Iteration   3: 443.169 ns/op
Iteration   1: 443.351 ns/op
Iteration   2: 443.297 ns/op
Iteration   3: 443.360 ns/op
Iteration   4: 443.282 ns/op
Iteration   5: 443.448 ns/op
Iteration   6: 443.303 ns/op
Iteration   7: 443.409 ns/op
Iteration   8: 369.105 ns/op
Iteration   9: 443.302 ns/op
Iteration  10: 443.314 ns/op

# Run progress: 2.39% complete, ETA 01:10:42
# Fork: 2 of 2
# Warmup Iteration   1: 757.763 ns/op
# Warmup Iteration   2: 527.091 ns/op
# Warmup Iteration   3: 436.568 ns/op
Iteration   1: 437.516 ns/op
Iteration   2: 436.678 ns/op
Iteration   3: 437.203 ns/op
Iteration   4: 437.242 ns/op
Iteration   5: 437.529 ns/op
Iteration   6: 437.408 ns/op
Iteration   7: 437.609 ns/op
Iteration   8: 438.996 ns/op
Iteration   9: 437.407 ns/op
Iteration  10: 437.036 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  436.690 ±(99.9%) 14.051 ns/op [Average]
  (min, avg, max) = (369.105, 436.690, 443.448), stdev = 16.182
  CI (99.9%): [422.638, 450.741] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = DPQ_18_11P)

# Run progress: 2.44% complete, ETA 01:10:39
# Fork: 1 of 2
# Warmup Iteration   1: 762.526 ns/op
# Warmup Iteration   2: 495.905 ns/op
# Warmup Iteration   3: 435.142 ns/op
Iteration   1: 436.034 ns/op
Iteration   2: 436.181 ns/op
Iteration   3: 436.249 ns/op
Iteration   4: 435.496 ns/op
Iteration   5: 436.132 ns/op
Iteration   6: 435.721 ns/op
Iteration   7: 436.233 ns/op
Iteration   8: 437.420 ns/op
Iteration   9: 436.283 ns/op
Iteration  10: 436.262 ns/op

# Run progress: 2.50% complete, ETA 01:10:36
# Fork: 2 of 2
# Warmup Iteration   1: 656.452 ns/op
# Warmup Iteration   2: 498.691 ns/op
# Warmup Iteration   3: 436.366 ns/op
Iteration   1: 435.748 ns/op
Iteration   2: 436.323 ns/op
Iteration   3: 435.752 ns/op
Iteration   4: 435.115 ns/op
Iteration   5: 436.400 ns/op
Iteration   6: 435.178 ns/op
Iteration   7: 435.848 ns/op
Iteration   8: 438.507 ns/op
Iteration   9: 436.267 ns/op
Iteration  10: 436.338 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  436.174 ±(99.9%) 0.642 ns/op [Average]
  (min, avg, max) = (435.115, 436.174, 438.507), stdev = 0.740
  CI (99.9%): [435.532, 436.817] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = PLATEAU, tSorter = RADIX)

# Run progress: 2.56% complete, ETA 01:10:33
# Fork: 1 of 2
# Warmup Iteration   1: 481.242 ns/op
# Warmup Iteration   2: 472.578 ns/op
# Warmup Iteration   3: 416.775 ns/op
Iteration   1: 416.343 ns/op
Iteration   2: 416.293 ns/op
Iteration   3: 416.466 ns/op
Iteration   4: 420.701 ns/op
Iteration   5: 420.472 ns/op
Iteration   6: 420.942 ns/op
Iteration   7: 420.415 ns/op
Iteration   8: 421.326 ns/op
Iteration   9: 420.609 ns/op
Iteration  10: 420.782 ns/op

# Run progress: 2.61% complete, ETA 01:10:30
# Fork: 2 of 2
# Warmup Iteration   1: 484.502 ns/op
# Warmup Iteration   2: 469.484 ns/op
# Warmup Iteration   3: 416.215 ns/op
Iteration   1: 416.308 ns/op
Iteration   2: 416.140 ns/op
Iteration   3: 415.960 ns/op
Iteration   4: 420.821 ns/op
Iteration   5: 420.917 ns/op
Iteration   6: 421.423 ns/op
Iteration   7: 421.181 ns/op
Iteration   8: 421.500 ns/op
Iteration   9: 420.842 ns/op
Iteration  10: 420.978 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  419.521 ±(99.9%) 1.923 ns/op [Average]
  (min, avg, max) = (415.960, 419.521, 421.500), stdev = 2.215
  CI (99.9%): [417.597, 421.444] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = SHUFFLE, tSorter = BASELINE)

# Run progress: 2.67% complete, ETA 01:10:27
# Fork: 1 of 2
# Warmup Iteration   1: 51.508 ns/op
# Warmup Iteration   2: 66.585 ns/op
# Warmup Iteration   3: 35.665 ns/op
Iteration   1: 35.710 ns/op
Iteration   2: 35.624 ns/op
Iteration   3: 35.576 ns/op
Iteration   4: 35.577 ns/op
Iteration   5: 35.764 ns/op
Iteration   6: 36.168 ns/op
Iteration   7: 35.710 ns/op
Iteration   8: 34.529 ns/op
Iteration   9: 35.620 ns/op
Iteration  10: 35.575 ns/op

# Run progress: 2.72% complete, ETA 01:10:24
# Fork: 2 of 2
# Warmup Iteration   1: 38.341 ns/op
# Warmup Iteration   2: 66.616 ns/op
# Warmup Iteration   3: 35.676 ns/op
Iteration   1: 35.602 ns/op
Iteration   2: 35.658 ns/op
Iteration   3: 35.624 ns/op
Iteration   4: 35.679 ns/op
Iteration   5: 35.642 ns/op
Iteration   6: 36.176 ns/op
Iteration   7: 35.680 ns/op
Iteration   8: 34.422 ns/op
Iteration   9: 35.603 ns/op
Iteration  10: 35.644 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  35.579 ±(99.9%) 0.359 ns/op [Average]
  (min, avg, max) = (34.422, 35.579, 36.176), stdev = 0.414
  CI (99.9%): [35.220, 35.938] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 200 ms each
# Measurement: 10 iterations, 100 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 500, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = SHUFFLE, tSorter = DPQ_11)

# Run progress: 2.78% complete, ETA 01:10:21
# Fork: 1 of 2
# Warmup Iteration   1: 307.013 ns/op
# Warmup Iteration   2: 280.772 ns/op
# Warmup Iteration   3: 238.057 ns/op
